customerID,Gender,Elderly,Married,Dependents,Time_as_a_customer,PhoneService,Internet_Service,Security_Service,Technical_Support,StreamingTV,Contract_type,Payment_Method,Monthly_Payment,Total_Paid,Churn
1038-ZAGBI,f,0,1,1,12,1.0,no,0,0,0,one year,bank transfer (automatic),19.8,229.6,1.0
6549-NNDYT,f,0,0,0,13,1.0,dsl,1,0,0,month-to-month,bank transfer (automatic),30.85,394.1,0.0
3027-ZTDHO,m,0,0,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,89.9,89.9,1.0
0422-OHQHQ,f,0,1,1,15,1.0,no,0,0,0,one year,mailed check,20.55,295.95,0.0
6916-HIJSE,f,0,0,0,65,1.0,dsl,1,1,1,two year,bank transfer (automatic),84.85,5459.2,0.0
2316-ESMLS,f,0,1,1,12,1.0,dsl,1,1,0,one year,credit card (automatic),33.15,444.75,0.0
9778-OGKQZ,m,0,1,0,72,1.0,dsl,1,1,1,two year,credit card (automatic),92.0,6782.15,0.0
7408-OFWXJ,f,0,1,1,72,1.0,dsl,1,1,1,two year,credit card (automatic),89.8,6510.45,0.0
6007-TCTST,f,0,1,1,72,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),115.8,8476.5,0.0
2252-NKNSI,m,0,0,1,52,1.0,dsl,1,1,1,two year,mailed check,85.15,4461.85,0.0
8713-IGZSO,m,0,0,0,2,1.0,no,0,0,0,month-to-month,mailed check,24.85,62.0,0.0
7905-TVXTA,f,0,0,0,5,1.0,dsl,1,1,1,month-to-month,electronic check,64.35,352.65,0.0
7695-PKLCZ,f,0,0,0,68,1.0,no,0,0,0,two year,credit card (automatic),20.5,1424.9,0.0
2382-BCKQJ,f,0,0,1,62,1.0,fiber optic,0,0,1,one year,electronic check,100.15,6413.65,1.0
8374-UULRV,m,0,0,0,72,1.0,dsl,1,1,1,two year,credit card (automatic),86.05,6309.65,0.0
2207-NHRJK,m,0,0,0,1,1.0,dsl,0,0,0,month-to-month,electronic check,50.8,50.8,1.0
3224-DFQNQ,f,0,1,0,66,1.0,fiber optic,1,1,0,one year,electronic check,89.0,5898.6,0.0
5275-PMFUT,m,0,1,1,72,1.0,dsl,1,1,1,two year,credit card (automatic),64.8,4719.75,0.0
4795-UXVCJ,m,0,0,0,26,1.0,no,0,0,0,one year,credit card (automatic),19.8,457.3,0.0
9777-IQHWP,m,0,1,1,64,1.0,fiber optic,1,0,0,two year,bank transfer (automatic),93.4,5822.3,0.0
0947-MUGVO,m,1,1,0,20,1.0,fiber optic,0,0,0,month-to-month,electronic check,73.65,1463.5,1.0
9944-HKVVB,f,0,0,0,3,1.0,fiber optic,0,0,1,month-to-month,electronic check,95.1,307.4,1.0
4124-MMETB,m,0,0,0,22,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),94.65,2104.55,1.0
3671-SHRSP,m,0,1,0,4,1.0,fiber optic,0,1,0,month-to-month,mailed check,80.6,319.15,1.0
0979-MOZQI,m,0,1,0,62,1.0,dsl,0,1,1,two year,bank transfer (automatic),39.0,2337.45,0.0
2732-ISEZX,f,0,0,0,5,1.0,no,0,0,0,month-to-month,mailed check,20.5,104.3,0.0
3313-QKNKB,m,0,1,0,59,1.0,fiber optic,0,0,0,one year,electronic check,85.55,5084.65,1.0
0323-XWWTN,m,0,0,1,3,1.0,no,0,0,0,two year,mailed check,26.4,121.25,0.0
1937-OTUKY,f,0,1,0,72,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),98.2,7015.9,0.0
1573-LGXBA,m,0,1,1,57,1.0,fiber optic,0,0,1,one year,credit card (automatic),97.55,5598.0,0.0
1764-VUUMT,m,0,0,1,66,1.0,no,0,0,0,two year,credit card (automatic),19.95,1269.1,0.0
5073-WXOYN,f,0,0,0,60,1.0,dsl,0,0,1,month-to-month,electronic check,50.8,3027.4,1.0
4713-ZBURT,m,0,0,1,45,1.0,fiber optic,0,0,1,two year,bank transfer (automatic),99.7,4634.35,0.0
3050-GBUSH,f,0,0,0,3,1.0,dsl,0,0,1,month-to-month,credit card (automatic),34.8,113.95,0.0
0207-MDKNV,f,0,0,0,15,1.0,fiber optic,1,1,1,month-to-month,electronic check,105.1,1582.75,1.0
7876-AEHIG,f,0,0,1,51,1.0,dsl,1,1,1,one year,bank transfer (automatic),60.15,3077.0,0.0
7945-HLKEA,f,0,0,0,60,1.0,dsl,1,1,0,one year,electronic check,64.75,4039.5,0.0
9342-VNIMQ,m,0,0,0,33,1.0,dsl,0,0,0,month-to-month,bank transfer (automatic),54.65,1665.2,0.0
9851-KIELU,m,0,0,0,10,1.0,fiber optic,1,1,1,month-to-month,electronic check,110.1,1043.3,1.0
3523-BRGUW,m,1,0,0,26,1.0,no,0,0,0,one year,credit card (automatic),19.3,504.2,0.0
3908-BLSYF,f,0,0,0,6,1.0,fiber optic,0,0,0,month-to-month,electronic check,83.9,497.55,1.0
3199-NPKCN,f,0,1,0,67,1.0,fiber optic,1,1,1,one year,electronic check,111.25,7511.65,0.0
5170-PTRKA,f,0,1,1,49,1.0,dsl,1,1,0,one year,credit card (automatic),35.8,1782.0,0.0
4661-NJEUX,m,0,0,0,1,1.0,no,0,0,0,month-to-month,mailed check,20.05,20.05,0.0
2123-AGEEN,f,1,0,0,7,1.0,fiber optic,0,0,1,month-to-month,electronic check,84.35,609.65,0.0
1258-YMZNM,f,1,0,0,27,1.0,fiber optic,1,0,1,one year,bank transfer (automatic),110.5,2857.6,0.0
0048-LUMLS,m,0,1,1,37,1.0,fiber optic,0,0,1,one year,credit card (automatic),91.2,3247.55,0.0
7549-MYGPK,f,0,1,1,63,1.0,fiber optic,1,0,1,month-to-month,electronic check,100.55,6215.35,1.0
5898-IGSLP,m,0,1,1,31,1.0,fiber optic,1,1,0,month-to-month,electronic check,89.3,2823.0,0.0
3804-RVTGV,m,0,1,1,50,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),103.85,5017.9,1.0
6259-WJQLC,m,1,0,0,32,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),81.1,2619.25,0.0
9227-LUNBG,f,0,0,0,1,1.0,dsl,0,0,0,month-to-month,electronic check,24.6,24.6,1.0
7997-EASSD,f,0,1,0,63,1.0,fiber optic,0,1,0,one year,credit card (automatic),81.2,4965.1,0.0
0730-KOAVE,m,0,0,0,30,1.0,fiber optic,1,0,0,month-to-month,credit card (automatic),94.3,2679.7,0.0
8975-SKGRX,m,0,1,0,71,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),116.1,8310.55,0.0
0678-RLHVP,f,0,0,0,53,1.0,fiber optic,0,0,1,two year,electronic check,105.55,5682.25,0.0
4315-MURBD,f,0,0,0,12,1.0,fiber optic,1,1,1,month-to-month,bank transfer (automatic),98.9,1120.95,1.0
2267-FPIMA,m,0,1,0,50,1.0,fiber optic,1,0,0,month-to-month,credit card (automatic),94.4,4914.9,0.0
1051-GEJLJ,f,0,0,0,2,1.0,no,0,0,0,month-to-month,mailed check,19.5,27.55,0.0
9734-YWGEX,f,0,0,0,9,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),98.3,923.5,1.0
2719-BDAQO,m,0,0,0,17,1.0,fiber optic,1,0,1,month-to-month,electronic check,93.85,1625.65,1.0
5285-MVEHD,f,0,1,0,56,1.0,fiber optic,1,0,1,one year,credit card (automatic),105.6,6068.65,0.0
0379-DJQHR,m,0,1,1,67,1.0,dsl,1,0,1,two year,credit card (automatic),81.35,5398.6,0.0
0781-LKXBR,m,1,0,0,9,1.0,fiber optic,0,0,1,month-to-month,electronic check,100.5,918.6,1.0
5543-QDCRY,m,0,0,0,4,1.0,dsl,0,0,1,month-to-month,electronic check,56.4,234.85,0.0
0297-RBCSG,m,0,0,0,19,1.0,dsl,0,1,0,one year,bank transfer (automatic),65.35,1231.85,0.0
4694-PHWFW,f,0,0,1,8,1.0,no,0,0,0,month-to-month,mailed check,19.95,170.9,0.0
0835-JKADZ,f,0,0,0,71,1.0,fiber optic,0,1,1,two year,electronic check,111.25,7984.15,0.0
1907-UBQFC,m,1,0,0,10,1.0,fiber optic,0,0,0,month-to-month,electronic check,72.85,688.65,1.0
7508-SMHXL,f,1,0,0,15,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),89.0,1288.3,0.0
3865-YIOTT,m,0,1,1,72,1.0,fiber optic,1,0,1,one year,bank transfer (automatic),106.1,7848.5,0.0
5993-BQHEA,m,0,0,0,12,1.0,no,0,0,0,one year,credit card (automatic),20.05,267.0,0.0
6024-RUGGH,m,0,1,1,72,1.0,no,0,0,0,two year,bank transfer (automatic),25.2,1798.9,0.0
6513-EECDB,m,1,1,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,73.55,73.55,1.0
3956-CJUST,f,1,0,0,23,1.0,fiber optic,1,0,0,month-to-month,bank transfer (automatic),75.4,1643.55,0.0
4079-WWQQQ,m,0,0,0,72,1.0,dsl,1,1,1,two year,bank transfer (automatic),65.55,4807.45,0.0
6103-BOCOU,f,0,0,0,26,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.7,2193.0,0.0
5149-TGWDZ,f,0,0,0,21,1.0,fiber optic,0,1,1,one year,mailed check,104.55,2239.4,0.0
7471-WNSUF,m,0,1,0,60,1.0,no,0,0,0,one year,bank transfer (automatic),24.15,1505.9,0.0
8942-DBMHZ,m,0,0,0,12,1.0,no,0,0,0,month-to-month,mailed check,20.45,255.35,0.0
4301-VVZKA,m,0,1,0,16,1.0,fiber optic,0,0,0,month-to-month,electronic check,75.4,1189.4,0.0
9199-PWQVC,f,0,1,0,63,1.0,dsl,1,0,1,one year,credit card (automatic),79.7,4786.15,0.0
4824-GUCBY,f,1,0,0,22,1.0,fiber optic,1,0,0,month-to-month,electronic check,81.7,1820.9,0.0
5393-HJZSM,f,0,1,1,32,1.0,dsl,1,1,0,month-to-month,bank transfer (automatic),76.3,2404.15,0.0
7074-IEVOJ,f,1,0,0,3,1.0,fiber optic,0,0,0,month-to-month,electronic check,79.4,205.05,1.0
9625-QSTYE,f,0,0,0,13,1.0,fiber optic,0,0,0,month-to-month,electronic check,81.15,952.3,1.0
0862-PRCBS,f,0,1,1,68,1.0,fiber optic,0,1,1,two year,credit card (automatic),103.75,7039.45,0.0
8812-ZRHFP,f,0,1,1,30,1.0,fiber optic,0,0,0,one year,electronic check,86.45,2538.05,0.0
5146-CBVOE,f,0,0,0,16,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),75.1,1212.85,0.0
0454-OKRCT,m,0,0,0,33,1.0,fiber optic,0,1,0,two year,bank transfer (automatic),80.6,2651.1,0.0
5787-KXGIY,m,0,1,0,72,1.0,no,0,0,0,two year,credit card (automatic),19.3,1304.8,0.0
4750-ZRXIU,f,1,0,0,4,1.0,fiber optic,0,0,0,month-to-month,electronic check,84.6,360.1,1.0
4198-VFOEA,f,0,0,0,12,1.0,dsl,1,1,0,one year,mailed check,33.6,435.45,0.0
6630-UJZMY,f,1,1,0,4,1.0,fiber optic,0,0,1,month-to-month,electronic check,83.25,308.05,0.0
5709-LVOEQ,f,0,1,1,0,1.0,dsl,1,0,1,two year,mailed check,80.85,80.85,0.0
6400-BWQKW,f,0,0,0,6,1.0,fiber optic,1,0,0,month-to-month,electronic check,79.05,434.5,1.0
2692-AQCPF,f,0,1,0,65,1.0,fiber optic,0,1,1,one year,credit card (automatic),108.05,7118.9,0.0
0347-UBKUZ,f,0,0,0,15,1.0,no,0,0,0,month-to-month,mailed check,19.9,320.45,0.0
0835-DUUIQ,f,0,0,1,24,1.0,no,0,0,0,one year,bank transfer (automatic),21.05,531.55,0.0
0811-GSDTP,f,0,0,1,13,1.0,dsl,0,0,0,month-to-month,electronic check,30.15,382.2,0.0
7567-ECMCM,m,0,0,0,24,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),79.85,2001.0,0.0
6115-ZTBFQ,f,0,1,0,72,1.0,dsl,1,1,1,two year,bank transfer (automatic),65.5,4919.7,0.0
6353-BRMMA,f,0,1,1,54,1.0,fiber optic,1,0,1,month-to-month,bank transfer (automatic),104.1,5645.8,0.0
6680-WKXRZ,f,0,0,0,3,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),74.4,215.8,1.0
6231-WFGFH,m,0,1,1,4,1.0,no,0,0,0,month-to-month,mailed check,20.5,77.6,0.0
9904-EHEVJ,f,1,1,1,32,1.0,fiber optic,0,0,1,month-to-month,mailed check,91.35,2896.55,0.0
7028-DVOIQ,m,1,0,0,35,1.0,fiber optic,0,0,1,month-to-month,electronic check,99.05,3395.8,1.0
6169-PPETC,m,0,1,1,35,1.0,no,0,0,0,two year,bank transfer (automatic),20.5,759.35,0.0
4208-UFFGW,m,1,0,0,2,1.0,dsl,0,0,0,month-to-month,mailed check,44.95,85.15,1.0
8584-KMVXD,f,0,0,0,8,1.0,fiber optic,0,0,0,month-to-month,electronic check,75.6,535.55,0.0
8467-WYNSR,m,0,0,0,22,1.0,dsl,1,1,0,month-to-month,mailed check,55.1,1253.15,0.0
0851-DFJKB,f,0,0,0,15,1.0,dsl,1,1,0,month-to-month,electronic check,58.95,955.15,0.0
5382-SOYZL,m,0,0,0,22,1.0,fiber optic,0,0,1,month-to-month,electronic check,95.1,2162.6,0.0
9448-REEVD,m,0,1,0,1,1.0,dsl,0,0,0,month-to-month,credit card (automatic),44.7,44.7,1.0
3261-CQXOL,f,0,1,1,71,1.0,no,0,0,0,two year,bank transfer (automatic),25.45,1813.35,0.0
8388-FYNPZ,m,0,0,0,4,1.0,dsl,1,0,0,month-to-month,electronic check,56.75,245.15,0.0
4002-BQWPQ,m,0,0,0,25,1.0,dsl,1,1,0,month-to-month,bank transfer (automatic),81.75,2028.8,0.0
5651-YLPRD,f,0,1,1,32,1.0,fiber optic,0,0,1,month-to-month,electronic check,86.1,2723.75,0.0
2826-DXLQO,m,1,1,0,7,1.0,dsl,1,0,0,month-to-month,bank transfer (automatic),29.8,220.45,0.0
4378-BZYFP,m,0,0,0,17,1.0,no,0,0,0,one year,mailed check,20.5,365.8,0.0
9489-UTFKA,m,1,1,0,8,1.0,dsl,1,0,1,month-to-month,bank transfer (automatic),60.9,551.95,0.0
4849-PYRLQ,f,1,0,0,56,1.0,dsl,1,1,0,two year,bank transfer (automatic),73.25,4054.2,0.0
9117-SHLZX,m,0,0,0,1,1.0,dsl,0,0,0,month-to-month,mailed check,45.7,45.7,1.0
9889-TMAHG,m,1,0,0,8,1.0,fiber optic,1,1,1,month-to-month,credit card (automatic),100.3,832.35,1.0
4541-RMRLG,m,0,0,0,7,1.0,no,0,0,0,month-to-month,electronic check,19.25,112.3,1.0
7764-BDPEE,m,0,0,1,3,1.0,no,0,0,0,month-to-month,mailed check,20.85,60.65,0.0
3429-IFLEM,f,0,0,0,71,1.0,dsl,1,1,1,two year,credit card (automatic),77.35,5550.1,0.0
3158-MOERK,f,0,0,0,2,1.0,fiber optic,0,0,1,month-to-month,electronic check,96.0,174.8,1.0
7294-TMAOP,f,0,0,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,90.55,90.55,1.0
5002-GCQFH,m,0,1,0,49,1.0,fiber optic,1,0,1,month-to-month,bank transfer (automatic),93.85,4733.1,0.0
0556-FJEGU,m,0,0,0,58,1.0,dsl,0,1,1,two year,bank transfer (automatic),70.1,4048.95,0.0
8919-FYFQZ,m,1,1,0,44,1.0,dsl,0,0,0,month-to-month,electronic check,30.35,1359.7,1.0
0604-THJFP,f,0,1,1,59,1.0,dsl,0,1,1,two year,credit card (automatic),75.95,4542.35,0.0
2834-JRTUA,m,0,0,0,71,1.0,fiber optic,1,1,1,two year,electronic check,108.05,7532.15,1.0
5875-YPQFJ,m,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,69.9,69.9,1.0
5879-SESNB,f,0,0,0,11,1.0,fiber optic,0,0,0,month-to-month,electronic check,75.25,888.65,0.0
6646-QVXLR,m,1,1,0,62,1.0,fiber optic,0,0,1,one year,electronic check,103.75,6383.35,1.0
6461-PPAXN,f,0,1,1,35,1.0,dsl,1,1,0,one year,bank transfer (automatic),54.95,1916.0,0.0
3318-ISQFQ,f,0,0,0,20,1.0,no,0,0,0,month-to-month,bank transfer (automatic),19.5,413.0,0.0
1106-HRLKZ,m,0,1,1,40,1.0,no,0,0,0,two year,mailed check,19.6,808.95,0.0
2483-XSSMZ,f,0,0,0,39,1.0,dsl,1,0,0,one year,electronic check,47.85,1886.4,0.0
8603-IJWDN,m,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,86.6,86.6,1.0
8165-ZJRNM,f,0,1,1,72,1.0,no,0,0,0,two year,bank transfer (automatic),23.75,1679.25,0.0
9369-XFEHK,f,1,1,0,33,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),80.6,2656.5,1.0
2604-XVDAM,f,0,0,0,12,1.0,dsl,0,0,0,month-to-month,bank transfer (automatic),43.8,540.95,0.0
3717-OFRTN,m,0,0,0,1,1.0,no,0,0,0,month-to-month,bank transfer (automatic),19.75,19.75,0.0
9046-JBFWA,m,0,0,1,27,1.0,no,0,0,0,month-to-month,mailed check,19.15,537.35,0.0
3280-NMUVX,m,0,1,1,34,1.0,no,0,0,0,one year,credit card (automatic),19.6,678.8,0.0
1206-EHBDD,f,0,1,0,56,1.0,fiber optic,1,0,0,two year,bank transfer (automatic),80.3,4513.65,0.0
8361-LBRDI,f,0,0,0,58,1.0,no,0,0,0,two year,credit card (automatic),24.35,1423.85,0.0
4883-KCPZJ,f,0,1,1,22,1.0,no,0,0,0,two year,credit card (automatic),25.25,555.4,0.0
9108-EQPNQ,f,0,1,1,10,1.0,no,0,0,0,two year,credit card (automatic),26.1,225.55,0.0
7277-KAMWT,m,0,0,0,13,1.0,no,0,0,0,two year,credit card (automatic),20.0,268.45,0.0
3842-IYKUE,f,0,0,0,35,1.0,fiber optic,0,1,0,month-to-month,credit card (automatic),85.3,2917.5,1.0
6641-XRPSU,f,0,0,0,34,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),70.0,2416.1,1.0
1374-DMZUI,f,1,0,0,4,1.0,fiber optic,0,0,1,month-to-month,electronic check,94.3,424.45,1.0
2545-LXYVJ,m,0,1,0,72,1.0,no,0,0,0,two year,bank transfer (automatic),20.7,1492.1,0.0
3234-VKACU,m,0,0,0,2,1.0,dsl,0,1,1,month-to-month,electronic check,70.3,132.4,0.0
8357-EQXFO,f,0,0,0,7,1.0,fiber optic,0,0,1,month-to-month,electronic check,95.35,660.9,1.0
1989-PRJHP,m,1,1,0,27,1.0,fiber optic,0,0,0,month-to-month,electronic check,75.5,1893.95,1.0
8120-JDCAM,m,0,1,1,4,1.0,fiber optic,0,0,0,month-to-month,mailed check,69.55,284.9,0.0
8917-FAEMR,f,0,0,0,37,1.0,no,0,0,0,two year,mailed check,19.85,784.25,0.0
7047-YXDMZ,m,0,0,0,21,1.0,no,0,0,0,month-to-month,mailed check,20.0,417.7,0.0
2858-EIMXH,f,1,1,0,53,1.0,fiber optic,0,0,1,one year,credit card (automatic),95.85,5016.25,0.0
9524-EGPJC,f,0,0,0,18,1.0,fiber optic,0,1,0,month-to-month,electronic check,90.1,1612.75,1.0
6993-OHLXR,f,0,0,0,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,68.95,119.75,1.0
8818-XYFCQ,m,0,1,1,32,1.0,fiber optic,1,0,1,month-to-month,credit card (automatic),99.55,3204.65,1.0
6419-ZTTLE,m,1,1,0,23,1.0,no,0,0,0,one year,electronic check,20.75,485.2,0.0
0929-HYQEW,m,0,0,0,3,1.0,dsl,1,0,0,month-to-month,mailed check,50.15,160.85,0.0
6614-YOLAC,f,0,1,1,71,1.0,dsl,1,1,1,two year,mailed check,58.65,4145.25,0.0
7426-RHZGU,m,0,0,0,9,1.0,fiber optic,0,1,1,month-to-month,bank transfer (automatic),95.9,827.45,0.0
4065-JJAVA,f,0,0,0,1,1.0,dsl,0,0,0,month-to-month,electronic check,49.5,49.5,0.0
4695-VADHF,m,0,1,1,18,1.0,dsl,0,0,0,month-to-month,electronic check,57.45,990.85,1.0
3863-IUBJR,m,0,1,1,12,1.0,dsl,0,0,0,one year,credit card (automatic),53.65,696.35,1.0
7649-SIJJF,m,0,1,0,71,1.0,dsl,1,1,0,two year,mailed check,80.1,5585.4,0.0
9361-YNQWJ,f,0,0,0,64,1.0,no,0,0,0,one year,bank transfer (automatic),24.4,1601.2,0.0
3748-FVMZZ,m,0,0,0,4,1.0,dsl,0,1,0,month-to-month,electronic check,40.05,162.45,0.0
9391-TTOYH,f,0,0,0,23,1.0,no,0,0,0,month-to-month,mailed check,19.5,470.2,0.0
1452-XRSJV,f,0,1,1,39,1.0,dsl,1,0,0,month-to-month,credit card (automatic),51.05,2066.0,0.0
3422-WJOYD,m,0,1,0,28,1.0,dsl,1,1,0,one year,mailed check,54.35,1426.45,0.0
8242-SOQUO,f,1,0,0,5,1.0,fiber optic,0,0,1,month-to-month,electronic check,84.7,392.5,0.0
7460-ITWWP,f,1,1,0,45,1.0,fiber optic,0,0,0,month-to-month,electronic check,86.1,3861.45,0.0
7147-AYBAA,m,0,0,0,37,1.0,fiber optic,0,0,0,month-to-month,mailed check,70.35,2552.9,0.0
7868-TMWMZ,f,1,1,0,60,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),110.0,6668.35,0.0
4822-RVYBB,m,1,0,0,8,1.0,fiber optic,0,0,1,month-to-month,electronic check,100.6,819.4,1.0
6732-FZUGP,f,0,0,0,47,1.0,fiber optic,1,0,1,one year,credit card (automatic),94.9,4615.25,0.0
8436-BJUMM,m,0,1,1,26,1.0,fiber optic,0,0,1,month-to-month,electronic check,83.75,2070.6,1.0
4184-TJFAN,f,1,1,1,3,1.0,fiber optic,1,1,1,month-to-month,mailed check,88.3,273.75,1.0
8329-GWVPJ,f,0,1,1,50,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),69.75,3557.7,0.0
1352-VHKAJ,m,0,1,1,27,1.0,dsl,0,1,1,month-to-month,bank transfer (automatic),71.6,1957.1,0.0
4145-UQXUQ,f,1,0,0,8,1.0,fiber optic,0,0,1,month-to-month,electronic check,92.1,729.95,1.0
2632-TACXW,f,0,1,0,62,1.0,no,0,0,0,two year,bank transfer (automatic),23.65,1416.75,0.0
8146-QQKZH,f,0,1,0,71,1.0,dsl,1,1,1,two year,bank transfer (automatic),81.85,5924.4,0.0
1767-CJKBA,m,0,0,0,66,1.0,no,0,0,0,two year,mailed check,25.1,1697.7,0.0
6445-TNRXS,m,0,1,1,68,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),114.7,7849.85,0.0
4581-LNWUM,f,0,0,0,13,1.0,dsl,0,0,1,month-to-month,electronic check,49.15,649.4,0.0
4869-EPIUS,m,0,1,0,56,1.0,fiber optic,0,0,0,one year,electronic check,80.9,4557.5,0.0
9948-YPTDG,m,0,1,0,38,1.0,fiber optic,1,0,0,month-to-month,electronic check,79.45,3013.05,1.0
1236-WFCDV,m,1,0,0,14,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),90.45,1266.1,1.0
1915-OAKWD,f,0,0,1,16,1.0,no,0,0,0,one year,bank transfer (automatic),19.3,360.35,0.0
7296-PIXQY,f,0,1,1,14,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.2,1046.5,0.0
4883-QICIH,m,0,1,1,32,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),69.75,2347.9,1.0
3354-OADJP,f,0,0,0,8,1.0,dsl,1,1,0,one year,bank transfer (automatic),54.25,447.75,0.0
3524-WQDSG,f,0,1,1,43,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),99.3,4209.95,0.0
0810-DHDBD,f,0,0,0,52,1.0,dsl,1,1,1,one year,credit card (automatic),74.0,3877.65,0.0
4026-SKKHW,m,0,0,0,3,1.0,dsl,0,1,0,month-to-month,mailed check,50.25,152.3,0.0
2829-HYVZP,m,0,0,0,29,1.0,no,0,0,0,one year,mailed check,19.8,572.2,0.0
8329-IBCTI,f,0,0,0,1,1.0,no,0,0,0,month-to-month,mailed check,19.65,19.65,1.0
1271-SJBGZ,m,1,0,0,12,1.0,dsl,0,1,0,month-to-month,electronic check,43.65,526.95,1.0
3845-JHAMY,f,0,1,1,16,1.0,dsl,0,0,0,month-to-month,credit card (automatic),35.5,552.7,0.0
7013-PSXHK,f,0,0,0,40,1.0,dsl,0,1,1,one year,mailed check,80.75,3208.65,0.0
5669-SRAIP,f,0,0,0,5,1.0,dsl,0,0,0,month-to-month,electronic check,39.5,210.75,1.0
5981-ITEMU,m,0,1,0,40,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),97.1,3706.95,1.0
3486-NPGST,f,0,0,0,36,1.0,no,0,0,0,one year,mailed check,19.55,620.75,0.0
6941-PMGEP,f,0,0,0,5,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.0,412.5,1.0
1624-WOIWJ,f,0,0,0,10,1.0,fiber optic,1,0,1,month-to-month,mailed check,84.7,832.05,1.0
2074-GKOWZ,m,0,1,1,2,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),89.55,185.55,1.0
0376-YMCJC,m,0,0,0,23,1.0,fiber optic,0,1,1,month-to-month,electronic check,90.6,1943.2,1.0
6100-FJZDG,m,0,1,1,26,1.0,no,0,0,0,one year,bank transfer (automatic),20.05,505.9,0.0
4829-ZLJTK,f,1,1,0,72,1.0,fiber optic,1,0,1,two year,electronic check,112.4,8046.85,0.0
1730-VFMWO,f,0,1,0,34,1.0,dsl,0,1,0,month-to-month,bank transfer (automatic),50.2,1815.3,0.0
7143-BQIBA,m,0,0,0,10,1.0,dsl,1,1,1,month-to-month,bank transfer (automatic),62.25,612.95,0.0
3800-LYTRK,f,0,0,0,14,1.0,dsl,1,1,0,one year,mailed check,55.7,795.15,0.0
0634-SZPQA,f,0,0,0,23,1.0,fiber optic,1,0,1,month-to-month,bank transfer (automatic),90.05,2169.8,1.0
9646-NMHXE,m,0,1,0,47,1.0,no,0,0,0,two year,mailed check,19.65,973.1,0.0
7030-NJVDP,m,0,1,0,24,1.0,fiber optic,1,1,0,month-to-month,electronic check,89.25,2210.2,0.0
5536-RTPWK,m,0,1,0,49,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),99.05,4853.75,1.0
8883-GRDWQ,m,1,0,0,20,1.0,dsl,1,1,0,one year,mailed check,54.0,1055.9,0.0
6166-ILMNY,f,0,0,0,2,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),69.75,144.55,1.0
3097-NNSPB,f,0,0,0,2,1.0,dsl,0,0,0,month-to-month,credit card (automatic),49.05,91.1,1.0
7771-ZONAT,m,0,0,0,22,1.0,dsl,0,1,1,two year,bank transfer (automatic),56.75,1304.85,0.0
0655-RBDUG,m,0,0,0,7,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),98.05,713.0,1.0
2111-DWYHN,m,0,0,0,1,1.0,no,0,0,0,month-to-month,mailed check,21.1,21.1,0.0
4194-WHFCB,f,0,1,1,59,1.0,fiber optic,0,1,0,month-to-month,bank transfer (automatic),96.65,5580.8,0.0
4121-AGSIN,f,0,1,1,58,1.0,no,0,0,0,one year,credit card (automatic),24.5,1497.9,0.0
4361-BKAXE,f,0,0,0,41,1.0,fiber optic,1,1,1,month-to-month,bank transfer (automatic),114.5,4527.45,1.0
9845-PEEKO,f,1,0,0,59,1.0,fiber optic,0,0,0,two year,credit card (automatic),79.2,4590.35,0.0
0455-XFASS,f,0,1,1,3,1.0,fiber optic,0,0,0,month-to-month,electronic check,69.55,200.2,0.0
0301-KOBTQ,m,0,0,0,32,1.0,no,0,0,0,two year,bank transfer (automatic),20.05,614.45,0.0
