Valor_Condominio,Metragem,N_Quartos,N_banheiros,N_Suites,N_Vagas
1450.0,155.0,3,4,3,3
0.0,117.0,4,2,1,3
1280.0,81.0,2,2,1,2
768.0,51.0,2,2,1,2
441.0,50.0,1,2,1,1
1200.0,180.0,4,6,3,2
1325.0,157.0,3,2,1,1
620.0,70.0,2,2,1,1
520.0,42.0,1,2,1,1
1250.0,65.0,2,2,1,2
320.0,60.0,2,2,1,1
520.0,55.0,2,2,1,1
450.0,50.0,2,2,1,1
2278.0,183.0,4,3,2,3
36.0,45.0,1,2,1,0
0.0,75.0,2,2,1,1
1078.0,104.0,3,2,1,2
215.0,48.0,1,2,1,1
380.0,66.0,2,1,0,1
915.0,100.0,3,2,1,1
340.0,48.0,2,2,1,1
512.0,47.0,2,2,1,1
1000.0,90.0,2,2,1,1
0.0,82.0,3,2,1,1
900.0,90.0,3,2,1,2
260.0,50.0,2,2,1,1
2833.0,184.0,3,4,3,4
400.0,45.0,3,2,1,1
299.0,58.0,2,1,0,1
440.0,62.0,2,2,1,1
4509.0,400.0,4,5,4,3
663.0,70.0,3,2,1,1
500.0,62.0,2,2,1,1
546.0,61.0,2,2,1,1
790.0,45.0,1,2,1,1
1490.0,140.0,3,3,1,3
611.0,70.0,2,1,0,1
2700.0,210.0,3,5,3,3
416.0,45.0,2,1,0,1
850.0,80.0,2,1,0,1
950.0,70.0,2,2,1,1
1.0,40.0,1,2,1,1
500.0,64.0,3,2,1,1
700.0,60.0,2,2,1,1
1200.0,134.0,3,5,3,2
880.0,105.0,3,2,1,2
650.0,40.0,2,1,0,1
631.0,66.0,2,1,0,1
450.0,65.0,2,2,1,1
515.0,58.0,2,1,0,1
680.0,110.0,3,2,1,2
680.0,65.0,2,1,0,1
1100.0,105.0,3,4,1,2
1400.0,140.0,3,3,1,2
220.0,54.0,1,2,1,1
420.0,71.0,3,2,1,1
380.0,36.0,1,1,0,1
0.0,60.0,3,2,1,1
700.0,90.0,3,3,2,2
410.0,56.0,3,2,1,1
202.0,50.0,1,1,0,1
2775.0,246.0,4,5,4,4
250.0,53.0,2,2,1,1
250.0,43.0,2,2,1,1
553.0,65.0,2,1,0,1
420.0,35.0,1,1,0,1
0.0,56.0,2,2,1,1
796.0,110.0,3,2,1,1
110.0,48.0,2,2,1,1
1364.0,131.0,3,3,1,2
240.0,30.0,1,2,1,1
80.0,75.0,2,1,0,0
1400.0,160.0,4,1,0,3
1380.0,186.0,3,4,3,3
340.0,33.0,1,1,0,1
380.0,62.0,3,2,1,1
884.0,150.0,3,4,3,2
1228.0,147.0,3,4,3,3
760.0,60.0,3,2,1,1
2000.0,131.0,3,2,1,2
450.0,35.0,1,2,1,1
1784.0,147.0,3,3,1,2
1123.0,160.0,3,4,3,3
400.0,35.0,1,2,1,1
863.0,61.0,2,2,1,2
365.0,65.0,2,1,0,1
830.0,122.0,2,4,2,2
340.0,35.0,1,2,1,1
737.0,56.0,2,2,1,1
1300.0,106.0,2,1,0,1
675.0,88.0,3,2,1,1
550.0,70.0,2,2,1,1
765.0,75.0,3,2,1,2
350.0,50.0,2,1,0,1
600.0,67.0,2,2,1,1
1100.0,84.0,3,2,1,2
658.0,76.0,3,1,0,1
650.0,94.0,3,2,1,1
200.0,48.0,2,2,1,1
370.0,65.0,2,1,0,1
450.0,50.0,2,2,1,1
440.0,55.0,1,2,1,1
1809.0,168.0,4,4,3,4
500.0,36.0,1,1,0,1
0.0,213.0,4,3,2,3
480.0,68.0,1,1,0,0
428.0,46.0,2,2,1,1
1364.0,131.0,3,2,1,2
1020.0,105.0,3,2,1,1
800.0,96.0,3,2,1,1
688.0,83.0,2,1,0,1
470.0,51.0,2,1,0,1
410.0,50.0,2,2,1,1
400.0,45.0,1,1,0,1
443.0,85.0,2,2,1,1
346.0,53.0,2,1,0,1
0.0,50.0,2,2,1,1
575.0,70.0,3,2,1,1
3700.0,250.0,4,2,4,4
538.0,52.0,1,2,1,0
1867.0,180.0,4,2,1,3
341.0,45.0,2,2,1,1
1080.0,70.0,2,3,2,2
0.0,56.0,2,1,0,1
1550.0,135.0,4,2,1,2
955.0,100.0,3,2,1,3
306.0,70.0,3,2,1,1
360.0,47.0,2,1,0,1
1800.0,120.0,3,2,1,2
550.0,72.0,3,2,1,1
1250.0,109.0,2,2,1,2
600.0,67.0,3,2,1,1
760.0,86.0,3,2,1,2
1246.0,105.0,3,3,1,1
920.0,90.0,3,2,1,1
946.0,85.0,3,2,1,1
0.0,50.0,1,1,0,1
425.0,45.0,2,1,0,1
750.0,60.0,2,2,1,1
0.0,57.0,2,1,0,1
2100.0,239.0,3,6,3,4
0.0,42.0,2,2,1,1
1100.0,100.0,3,2,1,3
240.0,43.0,1,1,0,0
0.0,43.0,2,2,1,1
473.0,35.0,1,1,0,1
850.0,82.0,3,2,1,2
293.0,40.0,1,1,0,0
3300.0,250.0,4,7,4,4
3000.0,278.0,4,3,2,3
1750.0,176.0,3,4,3,3
1400.0,122.0,4,2,1,1
360.0,58.0,2,2,1,1
680.0,75.0,3,2,1,1
470.0,63.0,3,2,1,1
1825.0,170.0,3,1,0,1
530.0,68.0,2,2,1,1
1700.0,35.0,1,2,1,1
486.0,81.0,2,2,1,1
650.0,66.0,2,2,1,2
0.0,44.0,1,2,1,1
400.0,50.0,2,2,1,1
1180.0,126.0,3,2,1,3
1000.0,80.0,3,2,1,1
0.0,54.0,2,2,1,1
560.0,70.0,1,1,0,2
0.0,50.0,2,1,0,1
1600.0,160.0,3,4,3,3
437.0,50.0,2,1,0,1
480.0,40.0,2,1,0,1
500.0,70.0,2,2,1,1
320.0,56.0,2,2,1,1
280.0,100.0,2,1,0,1
275.0,83.0,3,2,1,1
918.0,100.0,3,2,1,1
1160.0,60.0,2,2,1,2
700.0,203.0,3,2,1,2
1135.0,142.0,3,4,3,2
994.0,60.0,2,1,0,1
533.0,75.0,2,3,1,1
305.0,47.0,2,2,1,1
200.0,50.0,2,1,0,1
1100.0,91.0,3,1,0,2
0.0,72.0,2,2,1,1
170.0,57.0,2,1,0,1
1594.0,196.0,2,2,0,1
410.0,55.0,2,2,1,2
3000.0,136.0,2,4,2,1
714.0,50.0,2,1,0,0
720.0,68.0,3,2,1,1
500.0,65.0,2,2,1,1
1675.0,124.0,3,2,1,2
560.0,47.0,1,1,0,1
621.0,56.0,2,1,0,1
475.0,53.0,2,1,0,2
284.0,51.0,2,2,1,1
420.0,46.0,2,1,0,1
607.0,68.0,3,2,1,2
708.0,70.0,2,2,1,1
600.0,80.0,2,3,2,2
898.0,70.0,2,2,1,1
692.0,57.0,2,2,1,1
0.0,48.0,2,2,1,1
1000.0,90.0,3,3,2,2
394.0,47.0,2,1,0,1
800.0,65.0,2,1,0,1
597.0,78.0,3,2,1,2
270.0,70.0,2,1,0,1
0.0,60.0,3,2,1,1
857.0,113.0,3,2,1,2
488.0,60.0,2,2,1,1
130.0,48.0,2,2,1,2
0.0,128.0,3,4,1,3
0.0,50.0,2,2,1,1
2100.0,200.0,3,4,3,2
800.0,67.0,3,2,1,1
520.0,63.0,2,1,0,0
700.0,42.0,1,1,0,0
4000.0,360.0,3,4,3,2
1800.0,169.0,3,5,3,3
590.0,54.0,2,1,0,1
550.0,87.0,3,2,1,2
200.0,55.0,2,2,1,1
700.0,69.0,2,2,1,2
2115.0,205.0,4,4,3,4
510.0,64.0,2,2,1,1
500.0,65.0,2,2,1,1
1846.0,148.0,3,4,3,3
466.0,45.0,1,2,1,1
980.0,32.0,1,1,0,1
1500.0,99.0,1,2,1,3
1100.0,162.0,3,2,1,2
230.0,46.0,2,2,1,1
880.0,101.0,3,2,1,2
510.0,56.0,2,1,0,2
667.0,68.0,2,1,0,2
532.0,68.0,3,2,1,1
1100.0,84.0,3,2,1,2
489.0,39.0,1,2,1,1
0.0,100.0,2,2,1,1
0.0,34.0,1,1,0,0
2892.0,220.0,4,4,3,3
730.0,100.0,3,3,1,1
300.0,47.0,2,1,0,1
1600.0,165.0,3,4,3,2
912.0,106.0,2,2,1,2
650.0,35.0,1,2,1,1
600.0,49.0,2,1,0,2
850.0,105.0,3,4,3,2
480.0,70.0,2,2,1,1
515.0,30.0,1,2,1,1
1960.0,187.0,3,4,3,3
886.0,119.0,3,2,1,2
700.0,60.0,2,2,1,2
400.0,50.0,1,1,0,0
915.0,86.0,3,2,1,1
482.0,82.0,3,2,1,1
1450.0,200.0,3,2,1,1
730.0,35.0,1,1,0,1
2400.0,207.0,3,2,1,2
844.0,66.0,1,2,1,1
550.0,65.0,2,1,0,1
0.0,66.0,2,1,0,0
580.0,72.0,3,2,1,1
325.0,50.0,2,2,1,1
571.0,35.0,1,1,0,1
620.0,75.0,3,2,1,1
930.0,96.0,3,2,1,2
50.0,50.0,2,2,1,1
1100.0,80.0,2,2,1,2
561.0,105.0,3,2,1,0
0.0,192.0,4,3,2,3
465.0,56.0,2,2,1,1
689.0,48.0,1,2,1,1
418.0,40.0,2,2,1,1
1220.0,110.0,3,2,1,2
476.0,34.0,1,1,0,1
2129.0,132.0,3,3,1,3
780.0,71.0,3,2,1,1
877.0,54.0,2,2,1,2
1200.0,134.0,3,5,3,2
430.0,120.0,2,3,1,1
714.0,78.0,3,2,1,2
730.0,83.0,2,3,2,1
708.0,102.0,3,4,2,2
326.0,53.0,2,2,1,1
430.0,47.0,2,1,0,1
320.0,52.0,2,1,0,1
1106.0,158.0,3,4,3,2
1750.0,184.0,4,4,3,4
1450.0,132.0,3,4,3,2
435.0,52.0,2,2,1,1
962.0,90.0,2,1,0,1
875.0,201.0,3,2,1,1
600.0,65.0,2,1,0,1
460.0,60.0,2,2,1,1
250.0,63.0,2,1,0,1
620.0,58.0,2,1,0,1
0.0,50.0,2,1,0,1
665.0,67.0,3,2,1,2
0.0,110.0,2,1,0,0
600.0,35.0,1,2,1,1
0.0,35.0,1,2,1,1
767.0,73.0,2,1,0,1
2000.0,92.0,4,2,1,2
1150.0,85.0,2,2,1,1
0.0,38.0,2,2,1,1
0.0,84.0,3,2,1,1
3300.0,248.0,3,4,3,4
524.0,89.0,3,2,1,2
480.0,41.0,1,1,0,1
500.0,57.0,2,2,1,2
490.0,60.0,2,1,0,1
2200.0,125.0,3,3,1,3
837.0,114.0,3,3,1,2
1770.0,167.0,3,4,3,2
1119.0,51.0,1,2,1,2
669.0,56.0,2,1,0,1
1.0,67.0,2,2,1,1
580.0,32.0,1,2,1,1
3800.0,314.0,4,5,4,4
680.0,84.0,3,2,1,2
540.0,50.0,1,2,1,1
420.0,71.0,3,2,1,1
658.0,53.0,2,2,1,2
885.0,128.0,4,3,2,2
510.0,71.0,3,1,0,1
360.0,66.0,3,2,1,1
2073.0,130.0,3,2,1,2
0.0,79.0,1,2,1,1
0.0,271.0,4,4,3,5
750.0,70.0,3,2,1,2
0.0,35.0,1,2,1,1
1200.0,140.0,4,4,2,2
1556.0,110.0,3,2,1,1
0.0,52.0,2,2,1,1
350.0,50.0,2,1,0,1
1100.0,97.0,3,2,1,2
388.0,50.0,2,2,1,1
170.0,52.0,2,1,0,1
380.0,45.0,2,1,0,0
1320.0,110.0,3,2,1,2
720.0,75.0,3,2,0,1
1200.0,87.0,2,2,1,2
400.0,48.0,2,1,0,1
190.0,56.0,2,2,1,1
500.0,90.0,2,2,1,1
730.0,60.0,2,2,1,2
250.0,46.0,2,2,1,1
1835.0,120.0,3,5,3,3
1700.0,151.0,3,4,3,3
600.0,62.0,2,2,1,1
1000.0,149.0,3,4,3,2
770.0,75.0,2,1,0,1
466.0,80.0,2,2,1,1
420.0,49.0,1,1,0,1
330.0,80.0,1,1,0,0
2100.0,144.0,3,4,1,2
1000.0,90.0,1,2,1,2
2000.0,210.0,4,5,4,3
0.0,45.0,2,2,1,1
520.0,64.0,2,2,1,1
500.0,64.0,3,2,1,1
1260.0,100.0,3,2,1,3
717.0,51.0,1,2,1,1
330.0,41.0,2,2,1,1
750.0,76.0,3,2,1,2
0.0,64.0,3,2,1,1
812.0,70.0,3,2,1,1
95.0,50.0,1,2,1,1
490.0,50.0,3,2,1,1
600.0,90.0,3,2,1,2
1.0,40.0,1,1,0,0
395.0,73.0,2,1,0,1
380.0,80.0,2,1,0,0
0.0,81.0,2,3,2,2
500.0,63.0,2,2,1,1
0.0,53.0,2,2,1,1
0.0,41.0,1,2,1,1
1800.0,135.0,3,2,1,3
436.0,55.0,2,1,0,1
1030.0,126.0,3,4,3,2
600.0,58.0,2,2,1,1
1478.0,115.0,2,2,1,2
600.0,45.0,1,2,1,1
1250.0,120.0,3,2,1,2
658.0,44.0,1,1,0,1
436.0,60.0,2,1,0,1
0.0,64.0,2,2,1,2
2250.0,187.0,3,4,3,4
732.0,60.0,2,2,0,1
1795.0,175.0,3,4,3,4
980.0,52.0,2,1,0,1
600.0,75.0,3,2,1,1
500.0,65.0,2,2,1,1
0.0,72.0,2,2,1,1
450.0,63.0,3,2,1,1
400.0,50.0,2,1,0,1
550.0,69.0,3,2,1,1
0.0,79.0,3,2,1,2
520.0,56.0,2,2,1,1
4710.0,364.0,4,6,4,5
747.0,72.0,2,2,1,1
1500.0,130.0,3,4,3,2
0.0,62.0,2,2,1,1
360.0,60.0,3,1,0,1
750.0,48.0,1,1,0,1
1100.0,100.0,3,2,1,1
2893.0,230.0,3,2,1,2
0.0,82.0,3,2,1,1
360.0,44.0,2,2,1,1
502.0,50.0,1,1,0,0
390.0,84.0,2,1,0,1
160.0,50.0,2,2,1,1
1355.0,123.0,3,2,1,3
364.0,50.0,2,2,1,1
430.0,49.0,1,1,0,1
0.0,63.0,3,2,1,1
515.0,30.0,1,2,1,1
130.0,48.0,2,1,0,1
3500.0,280.0,2,3,2,3
450.0,65.0,3,2,1,1
420.0,33.0,1,2,1,1
292.0,62.0,2,2,1,1
320.0,50.0,1,2,1,1
0.0,50.0,1,2,1,1
670.0,80.0,3,2,1,1
520.0,42.0,1,1,0,1
900.0,70.0,2,2,1,1
0.0,70.0,2,2,1,1
519.0,68.0,1,1,0,1
1240.0,120.0,3,3,1,2
2100.0,190.0,4,3,2,3
456.0,49.0,1,1,0,1
340.0,52.0,2,1,0,1
1106.0,158.0,3,4,3,2
1300.0,160.0,2,3,2,1
442.0,67.0,2,2,1,2
1165.0,149.0,3,4,3,2
697.0,58.0,2,1,0,1
980.0,96.0,2,3,2,2
890.0,40.0,1,2,1,1
0.0,77.0,3,2,1,1
0.0,65.0,3,2,1,1
0.0,309.0,4,6,4,4
1350.0,127.0,3,4,3,2
0.0,65.0,1,1,0,1
450.0,48.0,2,1,0,1
860.0,55.0,2,2,1,1
1180.0,107.0,3,2,1,1
762.0,100.0,3,1,0,1
2300.0,145.0,2,4,2,2
400.0,63.0,2,2,1,1
1590.0,188.0,4,3,2,2
1364.0,131.0,3,2,1,2
395.0,70.0,2,2,1,1
700.0,80.0,3,2,1,2
450.0,61.0,3,2,1,1
554.0,62.0,2,2,1,1
2005.0,172.0,3,5,3,3
890.0,95.0,3,2,1,0
853.0,70.0,3,1,0,1
1000.0,101.0,3,2,1,2
1060.0,90.0,3,2,1,2
520.0,35.0,1,1,0,0
400.0,63.0,3,2,1,1
490.0,52.0,2,1,0,1
97.0,41.0,2,2,1,1
395.0,55.0,2,2,1,1
0.0,60.0,2,2,1,1
873.0,82.0,3,2,1,2
1470.0,109.0,3,2,1,2
355.0,48.0,2,1,0,1
1100.0,100.0,3,2,1,3
650.0,95.0,2,2,1,1
150.0,50.0,1,1,0,1
150.0,48.0,2,2,1,1
0.0,48.0,2,2,1,1
516.0,64.0,3,1,0,1
350.0,57.0,2,1,0,1
5500.0,300.0,3,4,3,4
1200.0,55.0,2,2,1,1
1165.0,60.0,1,2,1,1
2252.0,199.0,4,3,2,4
15.0,40.0,2,1,0,0
480.0,50.0,2,2,1,1
760.0,75.0,3,1,0,2
942.0,78.0,3,2,1,2
0.0,32.0,1,2,1,0
600.0,65.0,2,2,1,2
550.0,76.0,2,2,1,2
1138.0,100.0,2,2,1,1
300.0,31.0,1,2,1,1
473.0,65.0,3,2,1,1
889.0,75.0,3,2,1,1
380.0,30.0,1,2,1,1
1100.0,120.0,3,2,1,2
2000.0,280.0,4,5,4,4
808.0,65.0,2,1,0,1
500.0,42.0,1,2,1,1
834.0,70.0,3,2,1,1
650.0,150.0,4,4,3,4
1585.0,100.0,3,4,1,1
598.0,65.0,2,2,1,1
480.0,52.0,2,2,1,1
1150.0,85.0,2,2,1,1
1500.0,177.0,3,5,3,3
100.0,30.0,1,1,0,0
480.0,52.0,2,2,1,1
900.0,115.0,3,3,2,2
1450.0,140.0,3,4,3,2
650.0,61.0,3,2,1,1
850.0,73.0,2,2,1,1
800.0,65.0,1,2,1,2
1150.0,90.0,2,1,0,2
0.0,43.0,2,2,1,1
652.0,70.0,2,2,1,1
340.0,47.0,2,2,1,1
0.0,62.0,2,2,1,1
400.0,50.0,2,2,1,1
540.0,70.0,3,2,1,1
850.0,72.0,2,1,0,1
586.0,65.0,3,2,1,2
640.0,80.0,3,1,0,1
692.0,78.0,2,2,1,1
550.0,70.0,3,2,1,1
2250.0,243.0,4,3,2,2
950.0,125.0,4,4,3,3
1050.0,95.0,2,2,1,2
615.0,63.0,2,2,1,1
539.0,77.0,2,2,1,2
1440.0,141.0,3,4,3,2
0.0,65.0,2,2,1,1
873.0,82.0,3,1,0,2
875.0,200.0,3,2,1,1
1923.0,190.0,3,4,3,2
400.0,65.0,3,2,1,1
2590.0,188.0,3,2,1,2
1500.0,63.0,2,2,1,1
700.0,62.0,1,1,0,1
400.0,60.0,2,2,1,1
1100.0,127.0,2,3,2,2
200.0,35.0,1,2,1,1
550.0,79.0,3,2,1,2
1800.0,117.0,3,2,1,3
385.0,45.0,1,1,0,0
2075.0,196.0,3,5,3,3
550.0,55.0,2,1,0,1
700.0,92.0,3,1,0,1
0.0,240.0,3,5,3,3
0.0,65.0,3,2,1,1
700.0,56.0,2,1,0,1
367.0,51.0,2,1,0,2
825.0,90.0,1,2,1,1
1300.0,78.0,1,2,1,2
395.0,73.0,2,1,0,1
545.0,67.0,3,2,1,1
531.0,39.0,1,2,1,1
349.0,80.0,2,1,0,0
200.0,47.0,2,2,1,1
500.0,69.0,3,2,1,1
970.0,42.0,1,2,1,0
500.0,64.0,2,2,1,1
340.0,35.0,1,2,1,1
600.0,45.0,1,1,0,0
0.0,81.0,3,2,1,2
1450.0,103.0,2,2,0,1
490.0,71.0,3,2,1,1
185.0,35.0,1,1,0,0
1000.0,112.0,3,3,1,3
937.0,84.0,3,1,0,1
520.0,63.0,3,2,1,2
150.0,56.0,2,1,0,1
500.0,68.0,3,2,1,2
290.0,62.0,3,2,1,1
450.0,55.0,2,1,0,1
550.0,65.0,3,2,1,0
372.0,47.0,2,2,1,1
423.0,55.0,2,2,1,1
0.0,117.0,2,1,0,1
1100.0,135.0,3,4,3,2
50.0,46.0,2,2,1,1
454.0,98.0,3,2,1,1
1858.0,133.0,3,3,2,3
1200.0,185.0,4,5,3,2
2100.0,138.0,3,4,3,3
580.0,68.0,2,2,1,1
1162.0,140.0,4,2,1,1
580.0,54.0,2,1,0,1
100.0,35.0,2,2,1,1
680.0,84.0,3,2,1,2
588.0,80.0,2,3,2,2
1824.0,47.0,1,2,1,2
2200.0,250.0,4,6,4,5
0.0,45.0,1,2,1,1
1837.0,200.0,3,2,1,1
830.0,49.0,1,2,1,1
628.0,55.0,2,2,1,1
550.0,65.0,3,2,1,1
740.0,60.0,2,2,1,1
670.0,55.0,2,1,0,1
650.0,95.0,3,2,1,2
600.0,35.0,1,2,1,1
0.0,30.0,1,1,0,0
280.0,51.0,2,2,1,1
1155.0,87.0,3,2,1,1
350.0,70.0,2,2,1,1
1800.0,170.0,4,5,3,3
330.0,32.0,1,1,0,1
515.0,65.0,2,1,0,1
850.0,54.0,2,1,0,1
700.0,60.0,2,1,0,1
580.0,57.0,2,2,1,1
620.0,81.0,3,2,1,2
850.0,77.0,2,2,1,1
650.0,146.0,3,4,1,2
0.0,152.0,2,2,1,1
3700.0,180.0,3,2,1,2
500.0,56.0,2,2,1,1
298.0,54.0,1,1,0,0
600.0,70.0,2,2,1,2
420.0,40.0,1,2,1,1
1043.0,134.0,3,2,1,2
450.0,70.0,2,2,1,1
250.0,50.0,2,2,1,1
333.0,34.0,1,1,0,1
850.0,70.0,2,2,1,1
1511.0,118.0,3,2,1,3
700.0,60.0,2,2,1,1
550.0,45.0,1,2,1,1
0.0,40.0,1,1,0,0
1072.0,103.0,3,3,2,2
950.0,66.0,2,2,1,1
507.0,56.0,2,1,0,1
430.0,50.0,2,1,0,1
456.0,49.0,1,1,0,1
790.0,55.0,1,2,1,1
880.0,78.0,3,2,1,1
827.0,87.0,3,2,1,2
660.0,97.0,3,2,1,1
544.0,74.0,2,2,1,1
910.0,80.0,2,1,0,1
180.0,65.0,2,1,0,0
900.0,112.0,3,3,1,2
485.0,52.0,2,2,1,1
530.0,52.0,2,2,1,1
635.0,60.0,2,2,1,1
1800.0,33.0,1,2,1,1
2700.0,185.0,3,4,3,3
606.0,62.0,2,1,0,1
150.0,70.0,2,2,1,1
730.0,120.0,3,2,0,2
900.0,94.0,2,2,1,2
690.0,69.0,3,2,1,2
310.0,83.0,3,2,1,1
200.0,48.0,2,1,0,1
751.0,110.0,3,2,1,2
945.0,88.0,3,2,1,1
557.0,52.0,2,2,1,1
380.0,65.0,2,1,0,1
788.0,75.0,3,1,0,1
306.0,70.0,3,2,1,1
248.0,48.0,2,2,1,1
2000.0,251.0,4,6,4,4
1750.0,231.0,3,4,3,2
625.0,64.0,3,2,1,2
559.0,36.0,1,1,0,1
200.0,62.0,2,2,1,1
675.0,42.0,1,2,1,1
408.0,70.0,2,2,1,1
1600.0,96.0,2,3,2,2
750.0,74.0,3,2,1,1
660.0,53.0,2,2,1,2
730.0,86.0,3,2,1,1
330.0,65.0,2,2,1,1
530.0,50.0,2,1,0,1
1500.0,60.0,1,2,1,1
4800.0,470.0,4,5,4,4
250.0,140.0,3,2,1,3
390.0,50.0,2,1,0,1
700.0,63.0,2,2,1,1
600.0,63.0,3,2,1,1
450.0,66.0,3,2,1,1
280.0,65.0,2,2,1,1
783.0,80.0,2,2,1,1
240.0,47.0,2,2,1,1
2000.0,210.0,3,4,3,4
300.0,52.0,2,2,1,1
650.0,76.0,2,2,1,2
388.0,67.0,1,2,1,1
2950.0,263.0,4,1,0,4
374.0,55.0,2,2,1,1
1300.0,110.0,2,2,1,2
360.0,56.0,2,2,1,1
3500.0,206.0,4,2,1,3
2284.0,162.0,3,5,3,3
560.0,65.0,2,2,1,1
1800.0,209.0,4,5,3,3
0.0,50.0,2,2,1,1
420.0,75.0,3,2,1,1
300.0,35.0,1,2,1,1
300.0,57.0,2,1,0,1
220.0,41.0,2,2,1,1
350.0,52.0,2,2,1,1
4323.0,317.0,4,2,4,5
805.0,90.0,2,2,1,1
1042.0,70.0,3,2,1,1
270.0,44.0,1,1,0,1
497.0,60.0,2,1,0,1
1505.0,206.0,4,3,2,3
750.0,113.0,4,2,1,2
150.0,57.0,3,2,1,2
730.0,86.0,3,2,3,2
6059.0,66.0,2,2,1,1
0.0,70.0,2,2,1,1
1300.0,185.0,3,4,3,2
1167.0,75.0,3,2,1,1
1960.0,186.0,3,4,3,3
493.0,68.0,1,1,0,1
450.0,60.0,2,1,0,1
750.0,120.0,3,3,1,1
1400.0,140.0,3,4,3,2
1200.0,100.0,2,4,2,1
700.0,64.0,2,2,1,2
0.0,53.0,3,2,1,1
650.0,58.0,2,2,1,1
500.0,50.0,2,1,0,1
580.0,54.0,2,1,0,1
3721.0,228.0,3,4,3,4
600.0,67.0,3,1,0,1
2000.0,170.0,3,4,3,3
1250.0,136.0,3,2,1,3
1450.0,130.0,3,4,1,2
570.0,56.0,2,1,0,2
1475.0,102.0,3,2,1,2
1100.0,117.0,3,3,1,2
2434.0,255.0,3,2,1,2
400.0,50.0,2,2,1,1
821.0,89.0,3,3,1,1
5500.0,340.0,4,4,3,4
233.0,32.0,1,2,1,1
2450.0,210.0,2,3,2,4
1300.0,130.0,3,2,1,2
0.0,46.0,2,2,1,1
530.0,74.0,2,2,1,2
1100.0,110.0,3,2,1,2
752.0,56.0,2,2,1,1
673.0,75.0,3,2,1,2
490.0,40.0,1,1,0,1
550.0,64.0,3,2,1,2
682.0,54.0,2,2,1,1
350.0,84.0,3,2,1,2
1350.0,102.0,3,2,1,2
650.0,74.0,1,2,1,1
1000.0,80.0,3,2,1,1
900.0,140.0,3,3,2,2
400.0,56.0,2,2,1,1
0.0,44.0,2,1,0,1
1980.0,194.0,3,4,3,4
500.0,64.0,3,1,0,1
1100.0,100.0,3,4,1,3
0.0,45.0,2,2,1,1
650.0,62.0,3,1,0,1
402.0,49.0,2,1,0,1
1250.0,40.0,1,2,1,1
1550.0,122.0,3,2,1,2
600.0,60.0,2,1,0,1
551.0,35.0,1,2,1,1
550.0,71.0,2,2,1,2
750.0,73.0,3,2,1,2
150.0,47.0,1,1,0,0
402.0,65.0,2,2,1,1
900.0,103.0,3,2,1,1
2860.0,268.0,4,5,4,5
500.0,49.0,1,1,0,1
270.0,72.0,1,2,1,1
780.0,80.0,3,3,1,2
390.0,50.0,2,1,0,1
820.0,55.0,2,2,1,1
573.0,56.0,2,2,1,1
480.0,65.0,3,2,1,1
3500.0,205.0,3,4,3,4
550.0,55.0,2,1,0,1
811.0,42.0,1,2,1,1
730.0,75.0,3,1,0,2
1060.0,158.0,4,3,2,2
645.0,100.0,2,1,0,1
350.0,52.0,2,2,1,1
525.0,70.0,2,2,1,1
1199.0,170.0,2,2,1,1
1400.0,208.0,3,4,3,3
100.0,33.0,1,1,0,1
950.0,102.0,2,1,0,1
1831.0,198.0,4,3,2,4
600.0,104.0,2,1,0,1
180.0,35.0,1,2,1,1
700.0,49.0,1,2,1,1
565.0,60.0,2,1,0,1
700.0,48.0,1,1,0,1
1030.0,126.0,3,4,3,2
820.0,130.0,3,2,1,1
0.0,100.0,3,2,1,2
0.0,90.0,2,3,2,2
450.0,54.0,2,2,1,1
850.0,64.0,2,2,1,2
4000.0,262.0,4,5,4,4
80.0,70.0,2,1,0,1
1900.0,220.0,3,2,1,1
1700.0,183.0,4,5,3,2
200.0,45.0,2,1,0,1
900.0,90.0,2,2,1,2
100.0,50.0,2,2,1,1
615.0,75.0,3,2,1,1
600.0,50.0,2,2,1,1
560.0,60.0,2,2,1,1
1116.0,93.0,3,2,1,3
150.0,48.0,2,1,0,1
480.0,50.0,1,2,1,1
528.0,60.0,2,1,0,1
453.0,46.0,1,1,0,1
1900.0,215.0,4,5,4,2
1200.0,115.0,3,3,1,2
574.0,45.0,1,1,0,1
251.0,45.0,2,1,0,1
500.0,36.0,1,1,0,1
0.0,40.0,1,1,0,1
560.0,82.0,3,2,1,2
420.0,49.0,1,1,0,1
620.0,64.0,3,2,1,1
400.0,70.0,2,2,1,1
283.0,57.0,2,2,1,1
800.0,75.0,2,2,1,1
1600.0,122.0,3,3,1,2
500.0,50.0,2,2,1,2
650.0,53.0,2,2,1,1
881.0,50.0,2,2,1,1
1105.0,95.0,3,2,1,3
870.0,77.0,3,2,0,2
625.0,80.0,2,2,1,1
565.0,60.0,2,2,1,1
456.0,49.0,1,1,0,1
550.0,55.0,2,1,0,1
507.0,61.0,2,2,1,1
300.0,58.0,2,1,0,1
570.0,55.0,2,2,1,1
680.0,57.0,2,2,1,2
1750.0,155.0,3,2,1,2
1100.0,115.0,3,2,1,2
639.0,75.0,3,2,1,1
710.0,55.0,1,1,0,1
550.0,60.0,2,2,1,2
611.0,70.0,2,2,1,1
1500.0,150.0,3,2,1,0
849.0,70.0,2,2,1,1
1625.0,145.0,1,3,1,2
611.0,60.0,2,1,0,1
985.0,105.0,2,3,2,2
700.0,64.0,3,2,1,1
